Sheet,Entity,Plural Display Name,Description,Schema Name,Logical Name,Object Type Code,Is Custom Entity,Ownership Type,Display Name,Attribute Type,Custom Attribute,Type,Required Level,Additional data
Case Survey (pt_Survey),,,Time zone code that was in use when the record was created.,UTCConversionTimeZoneCode,utcconversiontimezonecode,,,,UTC Conversion Time Zone Code,Whole number,False,Simple,None,"Minimum value: -1_x000D_
Maximum value: 2147483647"
Case Survey (pt_Survey),,,Version Number,VersionNumber,versionnumber,,,,Version Number,BigInt,False,Simple,None,"Minimum value: -9223372036854775808_x000D_
Maximum value: 9223372036854775807"
Trip Purpos (pt_trippurpose),,,Unique identifier of the user who created the record.,CreatedBy,createdby,,,,Created By,Lookup,False,Simple,None,"Targets:_x000D_
systemuser"
Trip Purpos (pt_trippurpose),,,N/A,CreatedByName,createdbyname,,,,N/A,Text,False,Simple,None,"Format: Text_x000D_
Max length: 100"
Trip Purpos (pt_trippurpose),,,N/A,CreatedByYomiName,createdbyyominame,,,,N/A,Text,False,Simple,SystemRequired,"Format: Text_x000D_
Max length: 100"
Trip Purpos (pt_trippurpose),,,Date and time when the record was created.,CreatedOn,createdon,,,,Created On,DateTime,False,Simple,None,Format: DateAndTime
Trip Purpos (pt_trippurpose),,,Unique identifier of the delegate user who created the record.,CreatedOnBehalfBy,createdonbehalfby,,,,Created By (Delegate),Lookup,False,Simple,None,"Targets:_x000D_
systemuser"
Trip Purpos (pt_trippurpose),,,N/A,CreatedOnBehalfByName,createdonbehalfbyname,,,,N/A,Text,False,Simple,None,"Format: Text_x000D_
Max length: 100"
Trip Purpos (pt_trippurpose),,,N/A,CreatedOnBehalfByYomiName,createdonbehalfbyyominame,,,,N/A,Text,False,Simple,SystemRequired,"Format: Text_x000D_
Max length: 100"
Trip Purpos (pt_trippurpose),,,Sequence number of the import that created this record.,ImportSequenceNumber,importsequencenumber,,,,Import Sequence Number,Whole number,False,Simple,None,"Minimum value: -2147483648_x000D_
Maximum value: 2147483647"
Trip Purpos (pt_trippurpose),,,Unique identifier of the user who modified the record.,ModifiedBy,modifiedby,,,,Modified By,Lookup,False,Simple,None,"Targets:_x000D_
systemuser"
Trip Purpos (pt_trippurpose),,,N/A,ModifiedByName,modifiedbyname,,,,N/A,Text,False,Simple,None,"Format: Text_x000D_
Max length: 100"
Trip Purpos (pt_trippurpose),,,N/A,ModifiedByYomiName,modifiedbyyominame,,,,N/A,Text,False,Simple,SystemRequired,"Format: Text_x000D_
Max length: 100"
Trip Purpos (pt_trippurpose),,,Date and time when the record was modified.,ModifiedOn,modifiedon,,,,Modified On,DateTime,False,Simple,None,Format: DateAndTime
Trip Purpos (pt_trippurpose),,,Unique identifier of the delegate user who modified the record.,ModifiedOnBehalfBy,modifiedonbehalfby,,,,Modified By (Delegate),Lookup,False,Simple,None,"Targets:_x000D_
systemuser"
Trip Purpos (pt_trippurpose),,,N/A,ModifiedOnBehalfByName,modifiedonbehalfbyname,,,,N/A,Text,False,Simple,None,"Format: Text_x000D_
Max length: 100"
Trip Purpos (pt_trippurpose),,,N/A,ModifiedOnBehalfByYomiName,modifiedonbehalfbyyominame,,,,N/A,Text,False,Simple,SystemRequired,"Format: Text_x000D_
Max length: 100"
Trip Purpos (pt_trippurpose),,,Date and time that the record was migrated.,OverriddenCreatedOn,overriddencreatedon,,,,Record Created On,DateTime,False,Simple,None,Format: DateOnly
Trip Purpos (pt_trippurpose),,,Owner Id,OwnerId,ownerid,,,,Owner,Owner,False,Simple,SystemRequired,"Targets:_x000D_
systemuser_x000D_
team"
Trip Purpos (pt_trippurpose),,,Name of the owner,OwnerIdName,owneridname,,,,N/A,Text,False,Simple,SystemRequired,"Format: Text_x000D_
Max length: 100"
Trip Purpos (pt_trippurpose),,,Owner Id Type,OwnerIdType,owneridtype,,,,N/A,EntityName,False,Simple,SystemRequired,
Trip Purpos (pt_trippurpose),,,Yomi name of the owner,OwnerIdYomiName,owneridyominame,,,,N/A,Text,False,Simple,SystemRequired,"Format: Text_x000D_
Max length: 100"
Trip Purpos (pt_trippurpose),,,Unique identifier for the business unit that owns the record,OwningBusinessUnit,owningbusinessunit,,,,Owning Business Unit,Lookup,False,Simple,None,"Targets:_x000D_
businessunit"
Trip Purpos (pt_trippurpose),,,N/A,OwningBusinessUnitName,owningbusinessunitname,,,,N/A,Text,False,Simple,None,"Format: Text_x000D_
Max length: 160"
Trip Purpos (pt_trippurpose),,,Unique identifier for the team that owns the record.,OwningTeam,owningteam,,,,Owning Team,Lookup,False,Simple,None,"Targets:_x000D_
team"
Trip Purpos (pt_trippurpose),,,Unique identifier for the user that owns the record.,OwningUser,owninguser,,,,Owning User,Lookup,False,Simple,None,"Targets:_x000D_
systemuser"
Trip Purpos (pt_trippurpose),,,The name of the custom entity.,pt_name,pt_name,,,,Name,Text,True,Simple,ApplicationRequired,"Format: Text_x000D_
Max length: 100"
Trip Purpos (pt_trippurpose),,,Unique identifier for entity instances,pt_trippurposeId,pt_trippurposeid,,,,Trip Purpose,Uniqueidentifier,False,Simple,SystemRequired,
Trip Purpos (pt_trippurpose),,,,pt_ValidCaseTypes,pt_validcasetypes,,,,Valid Case Types,Text,True,Simple,None,"Format: Text_x000D_
Max length: 50"
Trip Purpos (pt_trippurpose),,,Status of the Trip Purpose,statecode,statecode,,,,Status,State,False,Simple,SystemRequired,"States:_x000D_
0: Active_x000D_
1: Inactive"
Trip Purpos (pt_trippurpose),,,N/A,statecodeName,statecodename,,,,N/A,Virtual,False,Simple,None,
Trip Purpos (pt_trippurpose),,,Reason for the status of the Trip Purpose,statuscode,statuscode,,,,Status Reason,Status,False,Simple,None,"States:_x000D_
1: Active_x000D_
2: Inactive"
Trip Purpos (pt_trippurpose),,,N/A,statuscodeName,statuscodename,,,,N/A,Virtual,False,Simple,None,
Trip Purpos (pt_trippurpose),,,For internal use only.,TimeZoneRuleVersionNumber,timezoneruleversionnumber,,,,Time Zone Rule Version Number,Whole number,False,Simple,None,"Minimum value: -1_x000D_
Maximum value: 2147483647"
Trip Purpos (pt_trippurpose),,,Time zone code that was in use when the record was created.,UTCConversionTimeZoneCode,utcconversiontimezonecode,,,,UTC Conversion Time Zone Code,Whole number,False,Simple,None,"Minimum value: -1_x000D_
Maximum value: 2147483647"
Trip Purpos (pt_trippurpose),,,Version Number,VersionNumber,versionnumber,,,,Version Number,BigInt,False,Simple,None,"Minimum value: -9223372036854775808_x000D_
Maximum value: 9223372036854775807"
Union List (pt_Union),,,Unique identifier of the user who created the record.,CreatedBy,createdby,,,,Created By,Lookup,False,Simple,None,"Targets:_x000D_
systemuser"
Union List (pt_Union),,,N/A,CreatedByName,createdbyname,,,,N/A,Text,False,Simple,None,"Format: Text_x000D_
Max length: 100"
Union List (pt_Union),,,N/A,CreatedByYomiName,createdbyyominame,,,,N/A,Text,False,Simple,SystemRequired,"Format: Text_x000D_
Max length: 100"
Union List (pt_Union),,,Date and time when the record was created.,CreatedOn,createdon,,,,Created On,DateTime,False,Simple,None,Format: DateAndTime
Union List (pt_Union),,,Unique identifier of the delegate user who created the record.,CreatedOnBehalfBy,createdonbehalfby,,,,Created By (Delegate),Lookup,False,Simple,None,"Targets:_x000D_
systemuser"
Union List (pt_Union),,,N/A,CreatedOnBehalfByName,createdonbehalfbyname,,,,N/A,Text,False,Simple,None,"Format: Text_x000D_
Max length: 100"
Union List (pt_Union),,,N/A,CreatedOnBehalfByYomiName,createdonbehalfbyyominame,,,,N/A,Text,False,Simple,SystemRequired,"Format: Text_x000D_
Max length: 100"
Union List (pt_Union),,,Sequence number of the import that created this record.,ImportSequenceNumber,importsequencenumber,,,,Import Sequence Number,Whole number,False,Simple,None,"Minimum value: -2147483648_x000D_
Maximum value: 2147483647"
Union List (pt_Union),,,Unique identifier of the user who modified the record.,ModifiedBy,modifiedby,,,,Modified By,Lookup,False,Simple,None,"Targets:_x000D_
systemuser"
Union List (pt_Union),,,N/A,ModifiedByName,modifiedbyname,,,,N/A,Text,False,Simple,None,"Format: Text_x000D_
Max length: 100"
Union List (pt_Union),,,N/A,ModifiedByYomiName,modifiedbyyominame,,,,N/A,Text,False,Simple,SystemRequired,"Format: Text_x000D_
Max length: 100"
Union List (pt_Union),,,Date and time when the record was modified.,ModifiedOn,modifiedon,,,,Modified On,DateTime,False,Simple,None,Format: DateAndTime
Union List (pt_Union),,,Unique identifier of the delegate user who modified the record.,ModifiedOnBehalfBy,modifiedonbehalfby,,,,Modified By (Delegate),Lookup,False,Simple,None,"Targets:_x000D_
systemuser"
Union List (pt_Union),,,N/A,ModifiedOnBehalfByName,modifiedonbehalfbyname,,,,N/A,Text,False,Simple,None,"Format: Text_x000D_
Max length: 100"
Union List (pt_Union),,,N/A,ModifiedOnBehalfByYomiName,modifiedonbehalfbyyominame,,,,N/A,Text,False,Simple,SystemRequired,"Format: Text_x000D_
Max length: 100"
Union List (pt_Union),,,Date and time that the record was migrated.,OverriddenCreatedOn,overriddencreatedon,,,,Record Created On,DateTime,False,Simple,None,Format: DateOnly
Union List (pt_Union),,,Owner Id,OwnerId,ownerid,,,,Owner,Owner,False,Simple,SystemRequired,"Targets:_x000D_
systemuser_x000D_
team"
Union List (pt_Union),,,Name of the owner,OwnerIdName,owneridname,,,,N/A,Text,False,Simple,SystemRequired,"Format: Text_x000D_
Max length: 100"
Union List (pt_Union),,,Owner Id Type,OwnerIdType,owneridtype,,,,N/A,EntityName,False,Simple,SystemRequired,
Union List (pt_Union),,,Yomi name of the owner,OwnerIdYomiName,owneridyominame,,,,N/A,Text,False,Simple,SystemRequired,"Format: Text_x000D_
Max length: 100"
Union List (pt_Union),,,Unique identifier for the business unit that owns the record,OwningBusinessUnit,owningbusinessunit,,,,Owning Business Unit,Lookup,False,Simple,None,"Targets:_x000D_
businessunit"
Union List (pt_Union),,,N/A,OwningBusinessUnitName,owningbusinessunitname,,,,N/A,Text,False,Simple,SystemRequired,"Format: Text_x000D_
Max length: 100"
Union List (pt_Union),,,Unique identifier for the team that owns the record.,OwningTeam,owningteam,,,,Owning Team,Lookup,False,Simple,None,"Targets:_x000D_
team"
Union List (pt_Union),,,Unique identifier for the user that owns the record.,OwningUser,owninguser,,,,Owning User,Lookup,False,Simple,None,"Targets:_x000D_
systemuser"
Union List (pt_Union),,,,pt_Acronym,pt_acronym,,,,Acronym,Text,True,Simple,None,"Format: Text_x000D_
Max length: 51"
Union List (pt_Union),,,,pt_Approved,pt_approved,,,,Approved,Two options,True,Simple,None,"True: Yes_x000D_
False: No_x000D_
Default Value: False"
Union List (pt_Union),,,N/A,pt_approvedName,pt_approvedname,,,,N/A,Virtual,True,Simple,None,
Union List (pt_Union),,,Required name field,pt_Name,pt_name,,,,Name,Text,True,Simple,ApplicationRequired,"Format: Text_x000D_
Max length: 200"
Union List (pt_Union),,,Unique identifier for entity instances,pt_UnionId,pt_unionid,,,,Union,Uniqueidentifier,False,Simple,SystemRequired,
Union List (pt_Union),,,Status of the Union,statecode,statecode,,,,Status,State,False,Simple,SystemRequired,"States:_x000D_
0: Active_x000D_
1: Inactive"
Union List (pt_Union),,,N/A,statecodeName,statecodename,,,,N/A,Virtual,False,Simple,None,
Union List (pt_Union),,,Reason for the status of the Union,statuscode,statuscode,,,,Status Reason,Status,False,Simple,None,"States:_x000D_
1: Active_x000D_
2: Inactive"
Union List (pt_Union),,,N/A,statuscodeName,statuscodename,,,,N/A,Virtual,False,Simple,None,
Union List (pt_Union),,,For internal use only.,TimeZoneRuleVersionNumber,timezoneruleversionnumber,,,,Time Zone Rule Version Number,Whole number,False,Simple,None,"Minimum value: -1_x000D_
Maximum value: 2147483647"
Union List (pt_Union),,,Time zone code that was in use when the record was created.,UTCConversionTimeZoneCode,utcconversiontimezonecode,,,,UTC Conversion Time Zone Code,Whole number,False,Simple,None,"Minimum value: -1_x000D_
Maximum value: 2147483647"
Union List (pt_Union),,,Version Number,VersionNumber,versionnumber,,,,Version Number,BigInt,False,Simple,None,"Minimum value: -9223372036854775808_x000D_
Maximum value: 9223372036854775807"
Union A (pt_UnionAssignment),,,Unique identifier of the user who created the record.,CreatedBy,createdby,,,,Created By,Lookup,False,Simple,None,"Targets:_x000D_
systemuser"
Union A (pt_UnionAssignment),,,N/A,CreatedByName,createdbyname,,,,N/A,Text,False,Simple,None,"Format: Text_x000D_
Max length: 100"
Union A (pt_UnionAssignment),,,N/A,CreatedByYomiName,createdbyyominame,,,,N/A,Text,False,Simple,SystemRequired,"Format: Text_x000D_
Max length: 100"
Union A (pt_UnionAssignment),,,Date and time when the record was created.,CreatedOn,createdon,,,,Created On,DateTime,False,Simple,None,Format: DateAndTime
Union A (pt_UnionAssignment),,,Unique identifier of the delegate user who created the record.,CreatedOnBehalfBy,createdonbehalfby,,,,Created By (Delegate),Lookup,False,Simple,None,"Targets:_x000D_
systemuser"
Union A (pt_UnionAssignment),,,N/A,CreatedOnBehalfByName,createdonbehalfbyname,,,,N/A,Text,False,Simple,None,"Format: Text_x000D_
Max length: 100"
Union A (pt_UnionAssignment),,,N/A,CreatedOnBehalfByYomiName,createdonbehalfbyyominame,,,,N/A,Text,False,Simple,SystemRequired,"Format: Text_x000D_
Max length: 100"
Union A (pt_UnionAssignment),,,Sequence number of the import that created this record.,ImportSequenceNumber,importsequencenumber,,,,Import Sequence Number,Whole number,False,Simple,None,"Minimum value: -2147483648_x000D_
Maximum value: 2147483647"
Union A (pt_UnionAssignment),,,Unique identifier of the user who modified the record.,ModifiedBy,modifiedby,,,,Modified By,Lookup,False,Simple,None,"Targets:_x000D_
systemuser"
Union A (pt_UnionAssignment),,,N/A,ModifiedByName,modifiedbyname,,,,N/A,Text,False,Simple,None,"Format: Text_x000D_
Max length: 100"
Union A (pt_UnionAssignment),,,N/A,ModifiedByYomiName,modifiedbyyominame,,,,N/A,Text,False,Simple,SystemRequired,"Format: Text_x000D_
Max length: 100"
Union A (pt_UnionAssignment),,,Date and time when the record was modified.,ModifiedOn,modifiedon,,,,Modified On,DateTime,False,Simple,None,Format: DateAndTime
Union A (pt_UnionAssignment),,,Unique identifier of the delegate user who modified the record.,ModifiedOnBehalfBy,modifiedonbehalfby,,,,Modified By (Delegate),Lookup,False,Simple,None,"Targets:_x000D_
systemuser"
Union A (pt_UnionAssignment),,,N/A,ModifiedOnBehalfByName,modifiedonbehalfbyname,,,,N/A,Text,False,Simple,None,"Format: Text_x000D_
Max length: 100"
Union A (pt_UnionAssignment),,,N/A,ModifiedOnBehalfByYomiName,modifiedonbehalfbyyominame,,,,N/A,Text,False,Simple,SystemRequired,"Format: Text_x000D_
Max length: 100"
Union A (pt_UnionAssignment),,,Date and time that the record was migrated.,OverriddenCreatedOn,overriddencreatedon,,,,Record Created On,DateTime,False,Simple,None,Format: DateOnly
Union A (pt_UnionAssignment),,,Owner Id,OwnerId,ownerid,,,,Owner,Owner,False,Simple,SystemRequired,"Targets:_x000D_
systemuser_x000D_
team"
Union A (pt_UnionAssignment),,,Name of the owner,OwnerIdName,owneridname,,,,N/A,Text,False,Simple,SystemRequired,"Format: Text_x000D_
Max length: 100"
Union A (pt_UnionAssignment),,,Owner Id Type,OwnerIdType,owneridtype,,,,N/A,EntityName,False,Simple,SystemRequired,
Union A (pt_UnionAssignment),,,Yomi name of the owner,OwnerIdYomiName,owneridyominame,,,,N/A,Text,False,Simple,SystemRequired,"Format: Text_x000D_
Max length: 100"
Union A (pt_UnionAssignment),,,Unique identifier for the business unit that owns the record,OwningBusinessUnit,owningbusinessunit,,,,Owning Business Unit,Lookup,False,Simple,None,"Targets:_x000D_
businessunit"
Union A (pt_UnionAssignment),,,N/A,OwningBusinessUnitName,owningbusinessunitname,,,,N/A,Text,False,Simple,SystemRequired,"Format: Text_x000D_
Max length: 100"
Union A (pt_UnionAssignment),,,Unique identifier for the team that owns the record.,OwningTeam,owningteam,,,,Owning Team,Lookup,False,Simple,None,"Targets:_x000D_
team"
Union A (pt_UnionAssignment),,,Unique identifier for the user that owns the record.,OwningUser,owninguser,,,,Owning User,Lookup,False,Simple,None,"Targets:_x000D_
systemuser"
Union A (pt_UnionAssignment),,,,pt_Name,pt_name,,,,Name,Text,True,Simple,None,"Format: Text_x000D_
Max length: 100"
Union A (pt_UnionAssignment),,,,pt_SelectedIds,pt_selectedids,,,,Selected Ids,Text,True,Simple,None,"Format: TextArea_x000D_
Max length: 4000"
Union A (pt_UnionAssignment),,,Unique identifier for entity instances,pt_UnionAssignmentId,pt_unionassignmentid,,,,Union Assignment,Uniqueidentifier,False,Simple,SystemRequired,
Union A (pt_UnionAssignment),,,,pt_UnionId,pt_unionid,,,,Union Full Name,Lookup,True,Simple,ApplicationRequired,"Targets:_x000D_
pt_union"
Union A (pt_UnionAssignment),,,N/A,pt_UnionIdName,pt_unionidname,,,,N/A,Text,True,Simple,None,"Format: Text_x000D_
Max length: 450"
Union A (pt_UnionAssignment),,,Status of the Union Assignment,statecode,statecode,,,,Status,State,False,Simple,SystemRequired,"States:_x000D_
0: Active_x000D_
1: Inactive"
Union A (pt_UnionAssignment),,,N/A,statecodeName,statecodename,,,,N/A,Virtual,False,Simple,None,
Union A (pt_UnionAssignment),,,Reason for the status of the Union Assignment,statuscode,statuscode,,,,Status Reason,Status,False,Simple,None,"States:_x000D_
1: Active_x000D_
2: Inactive"
Union A (pt_UnionAssignment),,,N/A,statuscodeName,statuscodename,,,,N/A,Virtual,False,Simple,None,
Union A (pt_UnionAssignment),,,For internal use only.,TimeZoneRuleVersionNumber,timezoneruleversionnumber,,,,Time Zone Rule Version Number,Whole number,False,Simple,None,"Minimum value: -1_x000D_
Maximum value: 2147483647"
Union A (pt_UnionAssignment),,,Time zone code that was in use when the record was created.,UTCConversionTimeZoneCode,utcconversiontimezonecode,,,,UTC Conversion Time Zone Code,Whole number,False,Simple,None,"Minimum value: -1_x000D_
Maximum value: 2147483647"
Union A (pt_UnionAssignment),,,Version Number,VersionNumber,versionnumber,,,,Version Number,BigInt,False,Simple,None,"Minimum value: -9223372036854775808_x000D_
Maximum value: 9223372036854775807"
Year (pt_year),,,Unique identifier of the user who created the record.,CreatedBy,createdby,,,,Created By,Lookup,False,Simple,None,"Targets:_x000D_
systemuser"
Year (pt_year),,,N/A,CreatedByName,createdbyname,,,,N/A,Text,False,Simple,None,"Format: Text_x000D_
Max length: 100"
Year (pt_year),,,N/A,CreatedByYomiName,createdbyyominame,,,,N/A,Text,False,Simple,SystemRequired,"Format: Text_x000D_
Max length: 100"
Year (pt_year),,,Date and time when the record was created.,CreatedOn,createdon,,,,Created On,DateTime,False,Simple,None,Format: DateAndTime
Year (pt_year),,,Unique identifier of the delegate user who created the record.,CreatedOnBehalfBy,createdonbehalfby,,,,Created By (Delegate),Lookup,False,Simple,None,"Targets:_x000D_
systemuser"
Year (pt_year),,,N/A,CreatedOnBehalfByName,createdonbehalfbyname,,,,N/A,Text,False,Simple,None,"Format: Text_x000D_
Max length: 100"
Year (pt_year),,,N/A,CreatedOnBehalfByYomiName,createdonbehalfbyyominame,,,,N/A,Text,False,Simple,SystemRequired,"Format: Text_x000D_
Max length: 100"
Year (pt_year),,,Sequence number of the import that created this record.,ImportSequenceNumber,importsequencenumber,,,,Import Sequence Number,Whole number,False,Simple,None,"Minimum value: -2147483648_x000D_
Maximum value: 2147483647"
Year (pt_year),,,Unique identifier of the user who modified the record.,ModifiedBy,modifiedby,,,,Modified By,Lookup,False,Simple,None,"Targets:_x000D_
systemuser"
Year (pt_year),,,N/A,ModifiedByName,modifiedbyname,,,,N/A,Text,False,Simple,None,"Format: Text_x000D_
Max length: 100"
Year (pt_year),,,N/A,ModifiedByYomiName,modifiedbyyominame,,,,N/A,Text,False,Simple,SystemRequired,"Format: Text_x000D_
Max length: 100"
Year (pt_year),,,Date and time when the record was modified.,ModifiedOn,modifiedon,,,,Modified On,DateTime,False,Simple,None,Format: DateAndTime
Year (pt_year),,,Unique identifier of the delegate user who modified the record.,ModifiedOnBehalfBy,modifiedonbehalfby,,,,Modified By (Delegate),Lookup,False,Simple,None,"Targets:_x000D_
systemuser"
Year (pt_year),,,N/A,ModifiedOnBehalfByName,modifiedonbehalfbyname,,,,N/A,Text,False,Simple,None,"Format: Text_x000D_
Max length: 100"
Year (pt_year),,,N/A,ModifiedOnBehalfByYomiName,modifiedonbehalfbyyominame,,,,N/A,Text,False,Simple,SystemRequired,"Format: Text_x000D_
Max length: 100"
Year (pt_year),,,Unique identifier for the organization,OrganizationId,organizationid,,,,Organization Id,Lookup,False,Simple,None,"Targets:_x000D_
organization"
Year (pt_year),,,N/A,OrganizationIdName,organizationidname,,,,N/A,Text,False,Simple,SystemRequired,"Format: Text_x000D_
Max length: 100"
Year (pt_year),,,Date and time that the record was migrated.,OverriddenCreatedOn,overriddencreatedon,,,,Record Created On,DateTime,False,Simple,None,Format: DateOnly
Year (pt_year),,,The name of the custom entity.,pt_name,pt_name,,,,Name,Text,True,Simple,ApplicationRequired,"Format: Text_x000D_
Max length: 4"
Year (pt_year),,,Unique identifier for entity instances,pt_yearId,pt_yearid,,,,Year,Uniqueidentifier,False,Simple,SystemRequired,
Year (pt_year),,,Status of the Year,statecode,statecode,,,,Status,State,False,Simple,SystemRequired,"States:_x000D_
0: Active_x000D_
1: Inactive"
Year (pt_year),,,N/A,statecodeName,statecodename,,,,N/A,Virtual,False,Simple,None,
Year (pt_year),,,Reason for the status of the Year,statuscode,statuscode,,,,Status Reason,Status,False,Simple,None,"States:_x000D_
1: Active_x000D_
2: Inactive"
Year (pt_year),,,N/A,statuscodeName,statuscodename,,,,N/A,Virtual,False,Simple,None,
Year (pt_year),,,For internal use only.,TimeZoneRuleVersionNumber,timezoneruleversionnumber,,,,Time Zone Rule Version Number,Whole number,False,Simple,None,"Minimum value: -1_x000D_
Maximum value: 2147483647"
Year (pt_year),,,Time zone code that was in use when the record was created.,UTCConversionTimeZoneCode,utcconversiontimezonecode,,,,UTC Conversion Time Zone Code,Whole number,False,Simple,None,"Minimum value: -1_x000D_
Maximum value: 2147483647"
Year (pt_year),,,Version Number,VersionNumber,versionnumber,,,,Version Number,BigInt,False,Simple,None,"Minimum value: -9223372036854775808_x000D_
Maximum value: 9223372036854775807"
Zip Code (pt_zipcode),,,Unique identifier of the user who created the record.,CreatedBy,createdby,,,,Created By,Lookup,False,Simple,None,"Targets:_x000D_
systemuser"
Zip Code (pt_zipcode),,,N/A,CreatedByName,createdbyname,,,,N/A,Text,False,Simple,None,"Format: Text_x000D_
Max length: 100"
Zip Code (pt_zipcode),,,N/A,CreatedByYomiName,createdbyyominame,,,,N/A,Text,False,Simple,SystemRequired,"Format: Text_x000D_
Max length: 100"
Zip Code (pt_zipcode),,,Date and time when the record was created.,CreatedOn,createdon,,,,Created On,DateTime,False,Simple,None,Format: DateAndTime
Zip Code (pt_zipcode),,,Unique identifier of the delegate user who created the record.,CreatedOnBehalfBy,createdonbehalfby,,,,Created By (Delegate),Lookup,False,Simple,None,"Targets:_x000D_
systemuser"
Zip Code (pt_zipcode),,,N/A,CreatedOnBehalfByName,createdonbehalfbyname,,,,N/A,Text,False,Simple,None,"Format: Text_x000D_
Max length: 100"
Zip Code (pt_zipcode),,,N/A,CreatedOnBehalfByYomiName,createdonbehalfbyyominame,,,,N/A,Text,False,Simple,SystemRequired,"Format: Text_x000D_
Max length: 100"
Zip Code (pt_zipcode),,,Sequence number of the import that created this record.,ImportSequenceNumber,importsequencenumber,,,,Import Sequence Number,Whole number,False,Simple,None,"Minimum value: -2147483648_x000D_
Maximum value: 2147483647"
Zip Code (pt_zipcode),,,Unique identifier of the user who modified the record.,ModifiedBy,modifiedby,,,,Modified By,Lookup,False,Simple,None,"Targets:_x000D_
systemuser"
Zip Code (pt_zipcode),,,N/A,ModifiedByName,modifiedbyname,,,,N/A,Text,False,Simple,None,"Format: Text_x000D_
Max length: 100"
Zip Code (pt_zipcode),,,N/A,ModifiedByYomiName,modifiedbyyominame,,,,N/A,Text,False,Simple,SystemRequired,"Format: Text_x000D_
Max length: 100"
Zip Code (pt_zipcode),,,Date and time when the record was modified.,ModifiedOn,modifiedon,,,,Modified On,DateTime,False,Simple,None,Format: DateAndTime
Zip Code (pt_zipcode),,,Unique identifier of the delegate user who modified the record.,ModifiedOnBehalfBy,modifiedonbehalfby,,,,Modified By (Delegate),Lookup,False,Simple,None,"Targets:_x000D_
systemuser"
Zip Code (pt_zipcode),,,N/A,ModifiedOnBehalfByName,modifiedonbehalfbyname,,,,N/A,Text,False,Simple,None,"Format: Text_x000D_
Max length: 100"
Zip Code (pt_zipcode),,,N/A,ModifiedOnBehalfByYomiName,modifiedonbehalfbyyominame,,,,N/A,Text,False,Simple,SystemRequired,"Format: Text_x000D_
Max length: 100"
Zip Code (pt_zipcode),,,Date and time that the record was migrated.,OverriddenCreatedOn,overriddencreatedon,,,,Record Created On,DateTime,False,Simple,None,Format: DateOnly
Zip Code (pt_zipcode),,,Owner Id,OwnerId,ownerid,,,,Owner,Owner,False,Simple,SystemRequired,"Targets:_x000D_
systemuser_x000D_
team"
Zip Code (pt_zipcode),,,Name of the owner,OwnerIdName,owneridname,,,,N/A,Text,False,Simple,SystemRequired,"Format: Text_x000D_
Max length: 100"
Zip Code (pt_zipcode),,,Owner Id Type,OwnerIdType,owneridtype,,,,N/A,EntityName,False,Simple,SystemRequired,
Zip Code (pt_zipcode),,,Yomi name of the owner,OwnerIdYomiName,owneridyominame,,,,N/A,Text,False,Simple,SystemRequired,"Format: Text_x000D_
Max length: 100"
Zip Code (pt_zipcode),,,Unique identifier for the business unit that owns the record,OwningBusinessUnit,owningbusinessunit,,,,Owning Business Unit,Lookup,False,Simple,None,"Targets:_x000D_
businessunit"
Zip Code (pt_zipcode),,,N/A,OwningBusinessUnitName,owningbusinessunitname,,,,N/A,Text,False,Simple,None,"Format: Text_x000D_
Max length: 160"
Zip Code (pt_zipcode),,,Unique identifier for the team that owns the record.,OwningTeam,owningteam,,,,Owning Team,Lookup,False,Simple,None,"Targets:_x000D_
team"
Zip Code (pt_zipcode),,,Unique identifier for the user that owns the record.,OwningUser,owninguser,,,,Owning User,Lookup,False,Simple,None,"Targets:_x000D_
systemuser"
Zip Code (pt_zipcode),,,,pt_County,pt_county,,,,County,Lookup,True,Simple,ApplicationRequired,"Targets:_x000D_
pt_county"
Zip Code (pt_zipcode),,,N/A,pt_CountyName,pt_countyname,,,,N/A,Text,True,Simple,None,"Format: Text_x000D_
Max length: 100"
Zip Code (pt_zipcode),,,,pt_FieldOffice,pt_fieldoffice,,,,Hub,Lookup,True,Simple,ApplicationRequired,"Targets:_x000D_
pt_fieldoffice"
Zip Code (pt_zipcode),,,N/A,pt_FieldOfficeName,pt_fieldofficename,,,,N/A,Text,True,Simple,None,"Format: Text_x000D_
Max length: 100"
Zip Code (pt_zipcode),,,,pt_Latitude,pt_latitude,,,,Latitude,Double,True,Simple,ApplicationRequired,"Minimum value: -90_x000D_
Maximum value: 90_x000D_
Precision: 5"
Zip Code (pt_zipcode),,,,pt_Longitude,pt_longitude,,,,Longitude,Double,True,Simple,ApplicationRequired,"Minimum value: -180_x000D_
Maximum value: 180_x000D_
Precision: 5"
Zip Code (pt_zipcode),,,The name of the custom entity.,pt_ZipCode,pt_zipcode,,,,Zip Code,Text,True,Simple,ApplicationRequired,"Format: Text_x000D_
Max length: 20"
Zip Code (pt_zipcode),,,Unique identifier for entity instances,pt_zipcodeId,pt_zipcodeid,,,,Zip Code,Uniqueidentifier,False,Simple,SystemRequired,
Zip Code (pt_zipcode),,,Status of the Zip Code,statecode,statecode,,,,Status,State,False,Simple,SystemRequired,"States:_x000D_
0: Active_x000D_
1: Inactive"
Zip Code (pt_zipcode),,,N/A,statecodeName,statecodename,,,,N/A,Virtual,False,Simple,None,
